id,age,fare,parents_and_children,p_class,siblings_and_spouses,survived,fam_size,fam_mul_size,fare_mul_pclass,fare_mul_age,fare_div_age,pclass_mul_age,pclass_div_age,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_U,sex_female,sex_male,social_status_high,social_status_normal
552,27.0,26.0,0,2,0,0.0,0,0,13.0,702.0,0.962962962963,54.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
553,25.0,7.8292,0,3,0,0.0,0,0,2.60973333333,195.73,0.313168,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
554,22.0,7.225,0,3,0,1.0,0,0,2.40833333333,158.95,0.328409090909,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
555,22.0,7.775,0,3,0,1.0,0,0,2.59166666667,171.05,0.353409090909,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
556,62.0,26.55,0,1,0,0.0,0,0,26.55,1646.1,0.428225806452,62.0,0.0161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
557,48.0,39.6,0,1,1,1.0,1,0,39.6,1900.8,0.825,48.0,0.0208333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
558,42.0,227.525,0,1,0,0.0,0,0,227.525,9556.05,5.41726190476,42.0,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
559,39.0,79.65,1,1,1,1.0,2,1,79.65,3106.35,2.04230769231,39.0,0.025641025641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
560,36.0,17.4,0,3,1,1.0,1,0,5.8,626.4,0.483333333333,108.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
561,25.0,7.75,0,3,0,0.0,0,0,2.58333333333,193.75,0.31,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
562,40.0,7.8958,0,3,0,0.0,0,0,2.63193333333,315.832,0.197395,120.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
563,28.0,13.5,0,2,0,0.0,0,0,6.75,378.0,0.482142857143,56.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
564,25.0,8.05,0,3,0,0.0,0,0,2.68333333333,201.25,0.322,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
565,22.0,8.05,0,3,0,0.0,0,0,2.68333333333,177.1,0.365909090909,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
566,24.0,24.15,0,3,2,0.0,2,0,8.05,579.6,1.00625,72.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
567,19.0,7.8958,0,3,0,0.0,0,0,2.63193333333,150.0202,0.415568421053,57.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
568,29.0,21.075,4,3,0,0.0,4,0,7.025,611.175,0.726724137931,87.0,0.103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
569,25.0,7.2292,0,3,0,0.0,0,0,2.40973333333,180.73,0.289168,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
570,32.0,7.8542,0,3,0,1.0,0,0,2.61806666667,251.3344,0.24544375,96.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
571,62.0,10.5,0,2,0,1.0,0,0,5.25,651.0,0.16935483871,124.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
572,53.0,51.4792,0,1,2,1.0,2,0,51.4792,2728.3976,0.971305660377,53.0,0.0188679245283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
573,36.0,26.3875,0,1,0,1.0,0,0,26.3875,949.95,0.732986111111,36.0,0.0277777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
574,22.0,7.75,0,3,0,1.0,0,0,2.58333333333,170.5,0.352272727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
575,16.0,8.05,0,3,0,0.0,0,0,2.68333333333,128.8,0.503125,48.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
576,19.0,14.5,0,3,0,0.0,0,0,4.83333333333,275.5,0.763157894737,57.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
577,34.0,13.0,0,2,0,1.0,0,0,6.5,442.0,0.382352941176,68.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
578,39.0,55.9,0,1,1,1.0,1,0,55.9,2180.1,1.43333333333,39.0,0.025641025641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
579,22.0,14.4583,0,3,1,0.0,1,0,4.81943333333,318.0826,0.657195454545,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
580,32.0,7.925,0,3,0,1.0,0,0,2.64166666667,253.6,0.24765625,96.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
581,25.0,30.0,1,2,1,1.0,2,1,15.0,750.0,1.2,50.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
582,39.0,110.8833,1,1,1,1.0,2,1,110.8833,4324.4487,2.84316153846,39.0,0.025641025641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
583,54.0,26.0,0,2,0,0.0,0,0,13.0,1404.0,0.481481481481,108.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
584,36.0,40.125,0,1,0,0.0,0,0,40.125,1444.5,1.11458333333,36.0,0.0277777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
585,25.0,8.7125,0,3,0,0.0,0,0,2.90416666667,217.8125,0.3485,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
586,18.0,79.65,2,1,0,1.0,2,0,79.65,1433.7,4.425,18.0,0.0555555555556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
587,47.0,15.0,0,2,0,0.0,0,0,7.5,705.0,0.31914893617,94.0,0.0425531914894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
588,60.0,79.2,1,1,1,1.0,2,1,79.2,4752.0,1.32,60.0,0.0166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
589,22.0,8.05,0,3,0,0.0,0,0,2.68333333333,177.1,0.365909090909,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
590,25.0,8.05,0,3,0,0.0,0,0,2.68333333333,201.25,0.322,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
591,35.0,7.125,0,3,0,0.0,0,0,2.375,249.375,0.203571428571,105.0,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
592,52.0,78.2667,0,1,1,1.0,1,0,78.2667,4069.8684,1.50512884615,52.0,0.0192307692308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
593,47.0,7.25,0,3,0,0.0,0,0,2.41666666667,340.75,0.154255319149,141.0,0.063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
594,22.0,7.75,2,3,0,0.0,2,0,2.58333333333,170.5,0.352272727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
595,37.0,26.0,0,2,1,0.0,1,0,13.0,962.0,0.702702702703,74.0,0.0540540540541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
596,36.0,24.15,1,3,1,0.0,2,1,8.05,869.4,0.670833333333,108.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
597,28.0,33.0,0,2,0,1.0,0,0,16.5,924.0,1.17857142857,56.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
598,49.0,0.0,0,3,0,0.0,0,0,0.0,0.0,0.0,147.0,0.0612244897959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
599,25.0,7.225,0,3,0,0.0,0,0,2.40833333333,180.625,0.289,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
600,49.0,56.9292,0,1,1,1.0,1,0,56.9292,2789.5308,1.16182040816,49.0,0.0204081632653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
601,24.0,27.0,1,2,2,1.0,3,2,13.5,648.0,1.125,48.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
602,25.0,7.8958,0,3,0,0.0,0,0,2.63193333333,197.395,0.315832,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
603,42.0,42.4,0,1,0,0.0,0,0,42.4,1780.8,1.00952380952,42.0,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
604,44.0,8.05,0,3,0,0.0,0,0,2.68333333333,354.2,0.182954545455,132.0,0.0681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
605,35.0,26.55,0,1,0,1.0,0,0,26.55,929.25,0.758571428571,35.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
606,36.0,15.55,0,3,1,0.0,1,0,5.18333333333,559.8,0.431944444444,108.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
607,30.0,7.8958,0,3,0,0.0,0,0,2.63193333333,236.874,0.263193333333,90.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
608,27.0,30.5,0,1,0,1.0,0,0,30.5,823.5,1.12962962963,27.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
609,22.0,41.5792,2,2,1,1.0,3,2,20.7896,914.7424,1.88996363636,44.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
610,40.0,153.4625,0,1,0,1.0,0,0,153.4625,6138.5,3.8365625,40.0,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
611,39.0,31.275,5,3,1,0.0,6,5,10.425,1219.725,0.801923076923,117.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
612,25.0,7.05,0,3,0,0.0,0,0,2.35,176.25,0.282,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
613,22.0,15.5,0,3,1,1.0,1,0,5.16666666667,341.0,0.704545454545,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
614,25.0,7.75,0,3,0,0.0,0,0,2.58333333333,193.75,0.31,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
615,35.0,8.05,0,3,0,0.0,0,0,2.68333333333,281.75,0.23,105.0,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
616,24.0,65.0,2,2,1,1.0,3,2,32.5,1560.0,2.70833333333,48.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
617,34.0,14.4,1,3,1,0.0,2,1,4.8,489.6,0.423529411765,102.0,0.0882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
618,26.0,16.1,0,3,1,0.0,1,0,5.36666666667,418.6,0.619230769231,78.0,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
619,4.0,39.0,1,2,2,1.0,3,2,19.5,156.0,9.75,8.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
620,26.0,10.5,0,2,0,0.0,0,0,5.25,273.0,0.403846153846,52.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
621,27.0,14.4542,0,3,1,0.0,1,0,4.81806666667,390.2634,0.535340740741,81.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
622,42.0,52.5542,0,1,1,1.0,1,0,52.5542,2207.2764,1.25129047619,42.0,0.0238095238095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
623,20.0,15.7417,1,3,1,1.0,2,1,5.24723333333,314.834,0.787085,60.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
624,21.0,7.8542,0,3,0,0.0,0,0,2.61806666667,164.9382,0.37400952381,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
625,21.0,16.1,0,3,0,0.0,0,0,5.36666666667,338.1,0.766666666667,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
626,61.0,32.3208,0,1,0,0.0,0,0,32.3208,1971.5688,0.529849180328,61.0,0.016393442623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
627,57.0,12.35,0,2,0,0.0,0,0,6.175,703.95,0.216666666667,114.0,0.0350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
628,21.0,77.9583,0,1,0,1.0,0,0,77.9583,1637.1243,3.7123,21.0,0.047619047619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
629,26.0,7.8958,0,3,0,0.0,0,0,2.63193333333,205.2908,0.303684615385,78.0,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
630,25.0,7.7333,0,3,0,0.0,0,0,2.57776666667,193.3325,0.309332,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
631,80.0,30.0,0,1,0,1.0,0,0,30.0,2400.0,0.375,80.0,0.0125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
632,51.0,7.0542,0,3,0,0.0,0,0,2.3514,359.7642,0.138317647059,153.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
633,32.0,30.5,0,1,0,1.0,0,0,30.5,976.0,0.953125,32.0,0.03125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
634,42.0,0.0,0,1,0,0.0,0,0,0.0,0.0,0.0,42.0,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
635,9.0,27.9,2,3,3,0.0,5,6,9.3,251.1,3.1,27.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
636,28.0,13.0,0,2,0,1.0,0,0,6.5,364.0,0.464285714286,56.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
637,32.0,7.925,0,3,0,0.0,0,0,2.64166666667,253.6,0.24765625,96.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
638,31.0,26.25,1,2,1,0.0,2,1,13.125,813.75,0.846774193548,62.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
639,41.0,39.6875,5,3,0,0.0,5,0,13.2291666667,1627.1875,0.967987804878,123.0,0.0731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
640,25.0,16.1,0,3,1,0.0,1,0,5.36666666667,402.5,0.644,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
641,20.0,7.8542,0,3,0,0.0,0,0,2.61806666667,157.084,0.39271,60.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
642,24.0,69.3,0,1,0,1.0,0,0,69.3,1663.2,2.8875,24.0,0.0416666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
643,2.0,27.9,2,3,3,0.0,5,6,9.3,55.8,13.95,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
644,25.0,56.4958,0,3,0,1.0,0,0,18.8319333333,1412.395,2.259832,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
645,0.75,19.2583,1,3,2,1.0,3,2,6.41943333333,14.443725,25.6777333333,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
646,48.0,76.7292,0,1,1,1.0,1,0,76.7292,3683.0016,1.598525,48.0,0.0208333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
647,19.0,7.8958,0,3,0,0.0,0,0,2.63193333333,150.0202,0.415568421053,57.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
648,56.0,35.5,0,1,0,1.0,0,0,35.5,1988.0,0.633928571429,56.0,0.0178571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
649,25.0,7.55,0,3,0,0.0,0,0,2.51666666667,188.75,0.302,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
650,23.0,7.55,0,3,0,1.0,0,0,2.51666666667,173.65,0.328260869565,69.0,0.130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
651,25.0,7.8958,0,3,0,0.0,0,0,2.63193333333,197.395,0.315832,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
652,18.0,23.0,1,2,0,1.0,1,0,11.5,414.0,1.27777777778,36.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
653,21.0,8.4333,0,3,0,0.0,0,0,2.8111,177.0993,0.401585714286,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
654,22.0,7.8292,0,3,0,1.0,0,0,2.60973333333,172.2424,0.355872727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
655,18.0,6.75,0,3,0,0.0,0,0,2.25,121.5,0.375,54.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
656,24.0,73.5,0,2,2,0.0,2,0,36.75,1764.0,3.0625,48.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
657,25.0,7.8958,0,3,0,0.0,0,0,2.63193333333,197.395,0.315832,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
658,32.0,15.5,1,3,1,0.0,2,1,5.16666666667,496.0,0.484375,96.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
659,23.0,13.0,0,2,0,0.0,0,0,6.5,299.0,0.565217391304,46.0,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
660,58.0,113.275,2,1,0,0.0,2,0,113.275,6569.95,1.95301724138,58.0,0.0172413793103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
661,50.0,133.65,0,1,2,1.0,2,0,133.65,6682.5,2.673,50.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
662,40.0,7.225,0,3,0,0.0,0,0,2.40833333333,289.0,0.180625,120.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
663,47.0,25.5875,0,1,0,0.0,0,0,25.5875,1202.6125,0.544414893617,47.0,0.0212765957447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
664,36.0,7.4958,0,3,0,0.0,0,0,2.4986,269.8488,0.208216666667,108.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
665,20.0,7.925,0,3,1,1.0,1,0,2.64166666667,158.5,0.39625,60.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
666,32.0,73.5,0,2,2,0.0,2,0,36.75,2352.0,2.296875,64.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
667,25.0,13.0,0,2,0,0.0,0,0,6.5,325.0,0.52,50.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
668,25.0,7.775,0,3,0,0.0,0,0,2.59166666667,194.375,0.311,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
669,43.0,8.05,0,3,0,0.0,0,0,2.68333333333,346.15,0.187209302326,129.0,0.0697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
670,36.0,52.0,0,1,1,1.0,1,0,52.0,1872.0,1.44444444444,36.0,0.0277777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
671,40.0,39.0,1,2,1,1.0,2,1,19.5,1560.0,0.975,80.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
672,31.0,52.0,0,1,1,0.0,1,0,52.0,1612.0,1.67741935484,31.0,0.0322580645161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
673,70.0,10.5,0,2,0,0.0,0,0,5.25,735.0,0.15,140.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
674,31.0,13.0,0,2,0,1.0,0,0,6.5,403.0,0.41935483871,62.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
675,29.5,0.0,0,2,0,0.0,0,0,0.0,0.0,0.0,59.0,0.0677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
676,18.0,7.775,0,3,0,0.0,0,0,2.59166666667,139.95,0.431944444444,54.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
677,24.5,8.05,0,3,0,0.0,0,0,2.68333333333,197.225,0.328571428571,73.5,0.122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
678,18.0,9.8417,0,3,0,1.0,0,0,3.28056666667,177.1506,0.546761111111,54.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
679,43.0,46.9,6,3,1,0.0,7,6,15.6333333333,2016.7,1.09069767442,129.0,0.0697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
680,36.0,512.3292,1,1,0,1.0,1,0,512.3292,18443.8512,14.2313666667,36.0,0.0277777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
681,22.0,8.1375,0,3,0,0.0,0,0,2.7125,179.025,0.369886363636,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
682,27.0,76.7292,0,1,0,1.0,0,0,76.7292,2071.6884,2.84182222222,27.0,0.037037037037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
683,20.0,9.225,0,3,0,0.0,0,0,3.075,184.5,0.46125,60.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
684,14.0,46.9,2,3,5,0.0,7,10,15.6333333333,656.6,3.35,42.0,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
685,60.0,39.0,1,2,1,0.0,2,1,19.5,2340.0,0.65,120.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
686,25.0,41.5792,2,2,1,0.0,3,2,20.7896,1039.48,1.663168,50.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
687,14.0,39.6875,1,3,4,0.0,5,4,13.2291666667,555.625,2.83482142857,42.0,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
688,19.0,10.1708,0,3,0,0.0,0,0,3.39026666667,193.2452,0.535305263158,57.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
689,18.0,7.7958,0,3,0,0.0,0,0,2.5986,140.3244,0.4331,54.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
690,15.0,211.3375,1,1,0,1.0,1,0,211.3375,3170.0625,14.0891666667,15.0,0.0666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
691,31.0,57.0,0,1,1,1.0,1,0,57.0,1767.0,1.83870967742,31.0,0.0322580645161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
